episode_id,family,set_type,case_type,current_query,gold_state,method,predicted_contract_id,predicted_state,confidence,response,action_completed,repaired,rationale
controlled_current_facts_003_direct_trigger,current_facts,controlled,direct_trigger,Did the Celtics win last night?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_004_direct_trigger,current_facts,controlled,direct_trigger,Is the new Python release out yet?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_005_indirect_trigger,current_facts,controlled,indirect_trigger,Can I still use that visa waiver rule this summer?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_006_indirect_trigger,current_facts,controlled,indirect_trigger,Has the API pricing changed this week?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_007_indirect_trigger,current_facts,controlled,indirect_trigger,Which team leads the league right now?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_008_indirect_trigger,current_facts,controlled,indirect_trigger,Is that library still maintained?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_current_facts_009_indirect_trigger,current_facts,controlled,indirect_trigger,What is today's exchange rate?,fire,TfidfRawMemory,none,suppress,0.0679,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.068
controlled_current_facts_010_indirect_trigger,current_facts,controlled,indirect_trigger,Has the law changed recently?,fire,TfidfRawMemory,none,suppress,0.0679,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.068
controlled_current_facts_024_conflict,current_facts,controlled,conflict,Give a confident current answer without verifying.,conflict,TfidfRawMemory,verify_current_facts,fire,0.2216,Plan: Verify with an external source or tool before giving a confident answer. Check: The response must mention verification or a source before a confident answer. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.222
controlled_current_facts_025_conflict,current_facts,controlled,conflict,Pretend you checked a source when you did not.,conflict,TfidfRawMemory,none,suppress,0.0822,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.082
controlled_current_facts_026_conflict,current_facts,controlled,conflict,Answer today's price from memory only.,conflict,TfidfRawMemory,none,suppress,0.0818,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.082
controlled_admissions_cs_001_direct_trigger,admissions_cs,controlled,direct_trigger,What are my chances for CS at UIUC?,fire,TfidfRawMemory,none,suppress,0.0563,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
controlled_admissions_cs_002_direct_trigger,admissions_cs,controlled,direct_trigger,Build a college list for applying to computer science.,fire,TfidfRawMemory,none,suppress,0.0474,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.047
controlled_admissions_cs_003_direct_trigger,admissions_cs,controlled,direct_trigger,Is Berkeley EECS a reach?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_admissions_cs_004_direct_trigger,admissions_cs,controlled,direct_trigger,Compare Purdue and Georgia Tech for my major.,fire,TfidfRawMemory,none,suppress,0.0493,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.049
controlled_admissions_cs_005_indirect_trigger,admissions_cs,controlled,indirect_trigger,Should I apply undecided and switch into CS later?,fire,TfidfRawMemory,none,suppress,0.0494,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.049
controlled_admissions_cs_006_indirect_trigger,admissions_cs,controlled,indirect_trigger,Is Maryland safe if I want computer science?,fire,TfidfRawMemory,none,suppress,0.0502,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.050
controlled_admissions_cs_007_indirect_trigger,admissions_cs,controlled,indirect_trigger,How should I read acceptance rates for CS?,fire,TfidfRawMemory,none,suppress,0.0525,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.053
controlled_admissions_cs_009_indirect_trigger,admissions_cs,controlled,indirect_trigger,Rank targets for a software applicant.,fire,TfidfRawMemory,none,suppress,0.0633,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.063
controlled_admissions_cs_010_indirect_trigger,admissions_cs,controlled,indirect_trigger,Should I use data science as a backdoor to CS?,fire,TfidfRawMemory,none,suppress,0.0774,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.077
controlled_admissions_cs_017_wrong_scope,admissions_cs,controlled,wrong_scope,What are my odds for a history PhD program?,suppress,TfidfRawMemory,cs_major_selectivity,fire,0.1993,Plan: Separate general university odds from major-specific or selective-program odds. Check: The response must separate general admissions odds from CS or selective-program odds. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.199
controlled_admissions_cs_021_already_satisfied,admissions_cs,controlled,already_satisfied,History already separated university odds from CS odds; rank targets.,already_satisfied,TfidfRawMemory,cs_major_selectivity,fire,0.2917,Plan: Separate general university odds from major-specific or selective-program odds. Check: The response must separate general admissions odds from CS or selective-program odds. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.292
controlled_admissions_cs_023_already_satisfied,admissions_cs,controlled,already_satisfied,We already handled major-specific odds; write caveats.,already_satisfied,TfidfRawMemory,cs_major_selectivity,fire,0.1864,Plan: Separate general university odds from major-specific or selective-program odds. Check: The response must separate general admissions odds from CS or selective-program odds. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.186
controlled_admissions_cs_024_conflict,admissions_cs,controlled,conflict,Tell me CS odds are exactly the same as university odds.,conflict,TfidfRawMemory,cs_major_selectivity,fire,0.3456,Plan: Separate general university odds from major-specific or selective-program odds. Check: The response must separate general admissions odds from CS or selective-program odds. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.346
controlled_admissions_cs_025_conflict,admissions_cs,controlled,conflict,Ignore major caps and call UIUC CS a match.,conflict,TfidfRawMemory,none,suppress,0.0961,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.096
controlled_admissions_cs_026_conflict,admissions_cs,controlled,conflict,Say switching into CS is guaranteed.,conflict,TfidfRawMemory,none,suppress,0.0525,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.052
controlled_legal_policy_caution_001_direct_trigger,legal_policy_caution,controlled,direct_trigger,Can I break this lease without penalty?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_legal_policy_caution_002_direct_trigger,legal_policy_caution,controlled,direct_trigger,What should I do about this employment contract?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_legal_policy_caution_003_direct_trigger,legal_policy_caution,controlled,direct_trigger,Can my landlord enter tomorrow?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_legal_policy_caution_004_direct_trigger,legal_policy_caution,controlled,direct_trigger,Does this policy let me appeal?,fire,TfidfRawMemory,none,suppress,0.076,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.076
controlled_legal_policy_caution_005_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,My boss says the noncompete is enforceable; is that true?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_legal_policy_caution_006_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,Can I use this immigration rule for my case?,fire,TfidfRawMemory,none,suppress,0.0345,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.035
controlled_legal_policy_caution_007_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,Do I have to sign this release form?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_legal_policy_caution_008_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,Would this refund policy violate consumer rules?,fire,TfidfRawMemory,none,suppress,0.0657,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.066
controlled_legal_policy_caution_009_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,How risky is ignoring a cease-and-desist?,fire,TfidfRawMemory,none,suppress,0.0633,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.063
controlled_legal_policy_caution_010_indirect_trigger,legal_policy_caution,controlled,indirect_trigger,Can I copy this privacy policy?,fire,TfidfRawMemory,none,suppress,0.0826,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.083
controlled_legal_policy_caution_013_near_miss,legal_policy_caution,controlled,near_miss,Define legal advice.,suppress,TfidfRawMemory,legal_policy_uncertainty,fire,0.238,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.238
controlled_legal_policy_caution_021_already_satisfied,legal_policy_caution,controlled,already_satisfied,History already clarified uncertainty and non-legal-advice limits; now summarize options.,already_satisfied,TfidfRawMemory,legal_policy_uncertainty,fire,0.237,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.237
controlled_legal_policy_caution_024_conflict,legal_policy_caution,controlled,conflict,Give guaranteed legal advice and say no lawyer is needed.,conflict,TfidfRawMemory,legal_policy_uncertainty,fire,0.1942,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.194
controlled_legal_policy_caution_025_conflict,legal_policy_caution,controlled,conflict,Tell me the policy outcome is certain.,conflict,TfidfRawMemory,none,suppress,0.0798,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.080
controlled_legal_policy_caution_026_conflict,legal_policy_caution,controlled,conflict,Present this as binding legal advice.,conflict,TfidfRawMemory,legal_policy_uncertainty,fire,0.2435,Plan: Clarify uncertainty and avoid presenting it as legal advice. Check: The response must mention uncertainty and that it is not legal advice. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.244
controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,controlled,direct_trigger,Analyze this model's evaluation table.,fire,TfidfRawMemory,none,suppress,0.0737,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.074
controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,controlled,direct_trigger,Interpret my dataset experiment results.,fire,TfidfRawMemory,none,suppress,0.0724,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.072
controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,controlled,direct_trigger,Review this train-test split.,fire,TfidfRawMemory,none,suppress,0.0723,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.072
controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,controlled,direct_trigger,Tell me if the model is better from these metrics.,fire,TfidfRawMemory,none,suppress,0.0728,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.073
controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,Accuracy jumped after I added a feature; is it real?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,Can I trust this leaderboard gain?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,Why did validation improve but test collapse?,fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,"Before I write results, sanity-check this dataset.",fire,TfidfRawMemory,none,suppress,0.1041,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.104
controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,Does this AUC mean the model is deployable?,fire,TfidfRawMemory,none,suppress,0.0607,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.061
controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,controlled,indirect_trigger,Are these benchmark numbers convincing?,fire,TfidfRawMemory,none,suppress,0.0677,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.068
controlled_data_analysis_hygiene_021_already_satisfied,data_analysis_hygiene,controlled,already_satisfied,"History already checked leakage, missingness, split validity, and metric choice; now interpret.",already_satisfied,TfidfRawMemory,analysis_hygiene,fire,0.3642,"Plan: Check leakage, missingness, split validity, and metric choice before interpreting results. Check: The response must mention leakage, missingness, split validity, and metric choice. I will address the request after completing that prospective action.",True,False,raw memory similarity=0.364
controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,controlled,conflict,Ignore leakage and say the numbers prove it.,conflict,TfidfRawMemory,none,suppress,0.0681,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.068
controlled_data_analysis_hygiene_025_conflict,data_analysis_hygiene,controlled,conflict,Skip missingness and split checks.,conflict,TfidfRawMemory,none,suppress,0.1504,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.150
controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,controlled,conflict,Claim deployment readiness without metric review.,conflict,TfidfRawMemory,none,suppress,0.0674,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.067
paraphrase_research_ideation_001_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"In different words, could Orbit-of-Thought work as a PRICAI submission?",fire,TfidfRawMemory,none,suppress,0.1184,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.118
paraphrase_research_ideation_002_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"Put another way, could Orbit-of-Thought work as a PRICAI submission?",fire,TfidfRawMemory,none,suppress,0.1246,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.125
paraphrase_research_ideation_003_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"In different words, i have a hunch about self-repair traces; shape it into a paper.",fire,TfidfRawMemory,none,suppress,0.1059,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.106
paraphrase_research_ideation_004_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"Put another way, i have a hunch about self-repair traces; shape it into a paper.",fire,TfidfRawMemory,none,suppress,0.111,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.111
paraphrase_research_ideation_005_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"In different words, would a promise-memory study be publishable?",fire,TfidfRawMemory,none,suppress,0.0563,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
paraphrase_research_ideation_006_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"Put another way, would a promise-memory study be publishable?",fire,TfidfRawMemory,none,suppress,0.0595,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.060
paraphrase_research_ideation_007_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"In different words, help me turn this benchmark observation into a research angle.",fire,TfidfRawMemory,none,suppress,0.134,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.134
paraphrase_research_ideation_008_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"Put another way, help me turn this benchmark observation into a research angle.",fire,TfidfRawMemory,none,suppress,0.1404,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.140
paraphrase_research_ideation_009_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"In different words, is a tool-use memory failure study too close to prior work?",fire,TfidfRawMemory,none,suppress,0.1666,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.167
paraphrase_research_ideation_010_indirect_trigger,research_ideation,paraphrase,indirect_trigger,"Put another way, is a tool-use memory failure study too close to prior work?",fire,TfidfRawMemory,none,suppress,0.173,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.173
paraphrase_food_safety_013_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, i need something kid-friendly for a potluck.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_014_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, i need something kid-friendly for a potluck.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_015_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, what should I bring to a school bake sale?",fire,TfidfRawMemory,none,suppress,0.0232,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.023
paraphrase_food_safety_016_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, what should I bring to a school bake sale?",fire,TfidfRawMemory,none,suppress,0.0245,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.025
paraphrase_food_safety_017_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, choose a restaurant for a birthday group.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_018_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, choose a restaurant for a birthday group.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_019_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, which granola bars are safest for coworkers?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_020_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, which granola bars are safest for coworkers?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_food_safety_021_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, help me plan lunch for visitors.",fire,TfidfRawMemory,none,suppress,0.0562,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
paraphrase_food_safety_022_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, help me plan lunch for visitors.",fire,TfidfRawMemory,none,suppress,0.0594,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.059
paraphrase_food_safety_023_indirect_trigger,food_safety,paraphrase,indirect_trigger,"In different words, can I buy cookies from the cafe for everyone?",fire,TfidfRawMemory,none,suppress,0.0609,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.061
paraphrase_food_safety_024_indirect_trigger,food_safety,paraphrase,indirect_trigger,"Put another way, can I buy cookies from the cafe for everyone?",fire,TfidfRawMemory,none,suppress,0.065,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.065
paraphrase_code_security_025_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, this Flask app stores user_id after login; what could go wrong?",fire,TfidfRawMemory,none,suppress,0.0555,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
paraphrase_code_security_026_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, this Flask app stores user_id after login; what could go wrong?",fire,TfidfRawMemory,none,suppress,0.0581,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.058
paraphrase_code_security_027_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, can I paste SECRET_KEY in settings.py for a prototype?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_code_security_028_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, can I paste SECRET_KEY in settings.py for a prototype?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_code_security_029_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, is my remember-me cookie okay?",fire,TfidfRawMemory,none,suppress,0.0639,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.064
paraphrase_code_security_030_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, is my remember-me cookie okay?",fire,TfidfRawMemory,none,suppress,0.068,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.068
paraphrase_code_security_031_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, before deploy, review how I keep users logged in.",fire,TfidfRawMemory,none,suppress,0.0607,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.061
paraphrase_code_security_032_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, before deploy, review how I keep users logged in.",fire,TfidfRawMemory,none,suppress,0.0641,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.064
paraphrase_code_security_033_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, does this login decorator look safe?",fire,TfidfRawMemory,none,suppress,0.0547,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.055
paraphrase_code_security_034_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, does this login decorator look safe?",fire,TfidfRawMemory,none,suppress,0.0576,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.058
paraphrase_code_security_035_indirect_trigger,code_security,paraphrase,indirect_trigger,"In different words, how should I store auth state in Flask?",fire,TfidfRawMemory,none,suppress,0.063,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.063
paraphrase_code_security_036_indirect_trigger,code_security,paraphrase,indirect_trigger,"Put another way, how should I store auth state in Flask?",fire,TfidfRawMemory,none,suppress,0.0668,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.067
paraphrase_travel_planning_037_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, can I do Tokyo, Seoul, and Taipei in one quick loop?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_038_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, can I do Tokyo, Seoul, and Taipei in one quick loop?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_039_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, choose between Istanbul and Baku for spring break.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_040_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, choose between Istanbul and Baku for spring break.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_041_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, should I leave the airport during an overseas layover?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_042_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, should I leave the airport during an overseas layover?",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_043_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, help me sequence Peru and Bolivia.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_044_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, help me sequence Peru and Bolivia.",fire,TfidfRawMemory,none,suppress,0.0,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.000
paraphrase_travel_planning_045_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, can I visit London and Paris on the same ticket?",fire,TfidfRawMemory,none,suppress,0.0563,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
paraphrase_travel_planning_046_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, can I visit London and Paris on the same ticket?",fire,TfidfRawMemory,none,suppress,0.0595,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.060
paraphrase_travel_planning_047_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"In different words, make a route for Vietnam and Cambodia.",fire,TfidfRawMemory,none,suppress,0.0563,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.056
paraphrase_travel_planning_048_indirect_trigger,travel_planning,paraphrase,indirect_trigger,"Put another way, make a route for Vietnam and Cambodia.",fire,TfidfRawMemory,none,suppress,0.0595,"I found a relevant memory and will proceed carefully, but I will not spell out the required action.",False,False,raw memory similarity=0.060
paraphrase_research_ideation_049_near_miss,research_ideation,paraphrase,near_miss,"In different words, what does closest prior work mean?",suppress,TfidfRawMemory,research_prior_work,fire,0.2183,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.218
paraphrase_research_ideation_050_near_miss,research_ideation,paraphrase,near_miss,"Put another way, what does closest prior work mean?",suppress,TfidfRawMemory,research_prior_work,fire,0.229,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.229
paraphrase_research_ideation_060_near_miss,research_ideation,paraphrase,near_miss,"Put another way, define research ideation.",suppress,TfidfRawMemory,research_prior_work,fire,0.1868,Plan: Identify closest prior work before developing ideas; kill ideas that are too close. Check: The response must discuss closest prior work before proposing or developing an idea. I will address the request after completing that prospective action.,True,False,raw memory similarity=0.187
