run_name,item_id,domain,case_subtype,method,source_episode,current_task,memories,answer,auto_label,auto_false_promotion,human_label,human_false_promotion,human_notes
mock_full_latest,data_024,data_analysis,false_hypothesis,evidence_labeled_enforced,"{""user_task"": ""Explain why Juniper's dashboard says expansion revenue jumped."", ""evidence"": ""Embedded table shows expansion revenue jumped. Supporting rows show one annual invoice was duplicated. The row related to new bundle demand moves only slightly and no calculation verifies it as the main cause."", ""agent_trace"": ""A plausible explanation is new bundle demand. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""Juniper's case may involve new bundle demand, but the externally supported evidence also points to one annual invoice was duplicated.""}","{""user_task"": ""Juniper reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out new bundle demand. The decisive current evidence identifies one annual invoice was duplicated."", ""correct_answer"": ""The answer should identify one annual invoice was duplicated, not new bundle demand."", ""forbidden_claims"": [""new bundle demand caused"", ""new bundle demand"", ""bundle demand""], ""required_claims"": [""one annual invoice was duplicated"", ""current evidence"", ""rules out""]}","[{""memory"": ""Juniper cases are often caused by new bundle demand."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""Juniper cases are often caused by new bundle demand."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For Juniper, duplicate invoice checks matter for expansion analysis."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For Juniper, duplicate invoice checks matter for expansion analysis."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]","The current evidence points to The supported answer is one annual invoice was duplicated, not new bundle demand.. The earlier idea about Juniper cases are often caused by new bundle demand. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,code_021,coding,false_hypothesis,evidence_labeled_enforced,"{""user_task"": ""Debug a Python issue where batch loader repeated samples."", ""evidence"": ""Snippet and test notes show batch loader repeated samples. Logs include evidence for iterator object was reused after exhaustion. No traceback or test output verifies random seed issue."", ""agent_trace"": ""A plausible explanation is random seed issue. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""lazy_iter's case may involve random seed issue, but the externally supported evidence also points to iterator object was reused after exhaustion.""}","{""user_task"": ""The same project has a new failure: batch loader repeated samples. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out random seed issue. The decisive current evidence identifies iterator object was reused after exhaustion."", ""correct_answer"": ""The answer should identify iterator object was reused after exhaustion, not random seed issue."", ""forbidden_claims"": [""random seed issue caused"", ""random seed issue"", ""random seed""], ""required_claims"": [""iterator object was reused after exhaustion"", ""current evidence"", ""rules out""]}","[{""memory"": ""lazy_iter cases are often caused by random seed issue."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""lazy_iter cases are often caused by random seed issue."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For lazy_iter, recreate exhausted iterators before each epoch."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For lazy_iter, recreate exhausted iterators before each epoch."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]","The current evidence points to The supported answer is iterator object was reused after exhaustion, not random seed issue.. The earlier idea about lazy_iter cases are often caused by random seed issue. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,code_001,coding,false_hypothesis,evidence_labeled_enforced,"{""user_task"": ""Debug a Python issue where training produced NaNs."", ""evidence"": ""Snippet and test notes show training produced NaNs. Logs include evidence for log of negative values. No traceback or test output verifies AMP overflow."", ""agent_trace"": ""A plausible explanation is AMP overflow. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""amp_nan's case may involve AMP overflow, but the externally supported evidence also points to log of negative values.""}","{""user_task"": ""The same project has a new failure: training produced NaNs. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out AMP overflow. The decisive current evidence identifies log of negative values."", ""correct_answer"": ""The answer should identify log of negative values, not AMP overflow."", ""forbidden_claims"": [""AMP overflow caused"", ""AMP overflow"", ""amp overflow""], ""required_claims"": [""log of negative values"", ""current evidence"", ""rules out""]}","[{""memory"": ""amp_nan cases are often caused by AMP overflow."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""amp_nan cases are often caused by AMP overflow."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For amp_nan, validate inputs before applying log transforms."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For amp_nan, validate inputs before applying log transforms."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]","The current evidence points to The supported answer is log of negative values, not AMP overflow.. The earlier idea about amp_nan cases are often caused by AMP overflow. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,code_020,coding,false_hypothesis,source_aware,"{""user_task"": ""Debug a Python issue where validator rejected valid IDs."", ""evidence"": ""Snippet and test notes show validator rejected valid IDs. Logs include evidence for prefix table was stale. No traceback or test output verifies regex greediness."", ""agent_trace"": ""A plausible explanation is regex greediness. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""regex's case may involve regex greediness, but the externally supported evidence also points to prefix table was stale.""}","{""user_task"": ""The same project has a new failure: validator rejected valid IDs. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out regex greediness. The decisive current evidence identifies prefix table was stale."", ""correct_answer"": ""The answer should identify prefix table was stale, not regex greediness."", ""forbidden_claims"": [""regex greediness caused"", ""regex greediness"", ""regex greed""], ""required_claims"": [""prefix table was stale"", ""current evidence"", ""rules out""]}","[{""memory"": ""For regex, refresh reference tables before rewriting validators."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For regex, refresh reference tables before rewriting validators.""}]","The current evidence points to The supported answer is prefix table was stale, not regex greediness.. The earlier idea about regex cases are often caused by regex greediness. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,code_020,coding,false_hypothesis,quote_required,"{""user_task"": ""Debug a Python issue where validator rejected valid IDs."", ""evidence"": ""Snippet and test notes show validator rejected valid IDs. Logs include evidence for prefix table was stale. No traceback or test output verifies regex greediness."", ""agent_trace"": ""A plausible explanation is regex greediness. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""regex's case may involve regex greediness, but the externally supported evidence also points to prefix table was stale.""}","{""user_task"": ""The same project has a new failure: validator rejected valid IDs. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out regex greediness. The decisive current evidence identifies prefix table was stale."", ""correct_answer"": ""The answer should identify prefix table was stale, not regex greediness."", ""forbidden_claims"": [""regex greediness caused"", ""regex greediness"", ""regex greed""], ""required_claims"": [""prefix table was stale"", ""current evidence"", ""rules out""]}","[{""memory"": ""regex cases are often caused by regex greediness."", ""evidence_type"": ""Inferred"", ""status"": ""Tentative"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": {""memory"": ""regex cases are often caused by regex greediness."", ""status"": ""Tentative"", ""supporting_quote"": """"}}, {""memory"": ""For regex, refresh reference tables before rewriting validators."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Available evidence supports this pattern."", ""reuse_rule"": """", ""raw"": {""memory"": ""For regex, refresh reference tables before rewriting validators."", ""status"": ""Stable"", ""supporting_quote"": ""Available evidence supports this pattern.""}}]","The current evidence points to The supported answer is prefix table was stale, not regex greediness.. The earlier idea about regex cases are often caused by regex greediness. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,research_004,research_assistant,verified_hypothesis,source_aware,"{""user_task"": ""Summarize what the closest_work paper establishes."", ""evidence"": ""Abstract excerpt and table notes mention abstract shared terminology. The text supports full text showed superficial overlap. No quoted passage verifies closest prior work. Follow-up verification: a deterministic check explicitly confirmed closest prior work for this source episode."", ""agent_trace"": ""A plausible explanation is closest prior work. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is closest prior work; the follow-up verification confirms it for this episode.""}","{""user_task"": ""A later literature review cites closest_work. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current evidence rules out closest prior work. The decisive current evidence identifies full text showed superficial overlap."", ""correct_answer"": ""The answer should identify full text showed superficial overlap, not closest prior work."", ""forbidden_claims"": [""closest prior work caused"", ""closest prior work"", ""closest prior work""], ""required_claims"": [""full text showed superficial overlap"", ""current evidence"", ""rules out""]}","[{""memory"": ""closest_work cases are often caused by closest prior work."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""closest_work cases are often caused by closest prior work.""}, {""memory"": ""For closest_work, verify claimed relatedness beyond title terms."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For closest_work, verify claimed relatedness beyond title terms.""}]",The main explanation is closest_work cases are often caused by closest prior work.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_full_latest,research_004,research_assistant,verified_hypothesis,quote_required,"{""user_task"": ""Summarize what the closest_work paper establishes."", ""evidence"": ""Abstract excerpt and table notes mention abstract shared terminology. The text supports full text showed superficial overlap. No quoted passage verifies closest prior work. Follow-up verification: a deterministic check explicitly confirmed closest prior work for this source episode."", ""agent_trace"": ""A plausible explanation is closest prior work. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is closest prior work; the follow-up verification confirms it for this episode.""}","{""user_task"": ""A later literature review cites closest_work. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current evidence rules out closest prior work. The decisive current evidence identifies full text showed superficial overlap."", ""correct_answer"": ""The answer should identify full text showed superficial overlap, not closest prior work."", ""forbidden_claims"": [""closest prior work caused"", ""closest prior work"", ""closest prior work""], ""required_claims"": [""full text showed superficial overlap"", ""current evidence"", ""rules out""]}","[{""memory"": ""closest_work cases are often caused by closest prior work."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Follow-up verification confirmed it."", ""reuse_rule"": """", ""raw"": {""memory"": ""closest_work cases are often caused by closest prior work."", ""status"": ""Stable"", ""supporting_quote"": ""Follow-up verification confirmed it.""}}, {""memory"": ""For closest_work, verify claimed relatedness beyond title terms."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Available evidence supports this pattern."", ""reuse_rule"": """", ""raw"": {""memory"": ""For closest_work, verify claimed relatedness beyond title terms."", ""status"": ""Stable"", ""supporting_quote"": ""Available evidence supports this pattern.""}}]","The current evidence points to The supported answer is full text showed superficial overlap, not closest prior work.. The earlier idea about closest_work cases are often caused by closest prior work. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,data_024,data_analysis,false_hypothesis,source_aware,"{""user_task"": ""Explain why Juniper's dashboard says expansion revenue jumped."", ""evidence"": ""Embedded table shows expansion revenue jumped. Supporting rows show one annual invoice was duplicated. The row related to new bundle demand moves only slightly and no calculation verifies it as the main cause."", ""agent_trace"": ""A plausible explanation is new bundle demand. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""Juniper's case may involve new bundle demand, but the externally supported evidence also points to one annual invoice was duplicated.""}","{""user_task"": ""Juniper reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out new bundle demand. The decisive current evidence identifies one annual invoice was duplicated."", ""correct_answer"": ""The answer should identify one annual invoice was duplicated, not new bundle demand."", ""forbidden_claims"": [""new bundle demand caused"", ""new bundle demand"", ""bundle demand""], ""required_claims"": [""one annual invoice was duplicated"", ""current evidence"", ""rules out""]}","[{""memory"": ""For Juniper, duplicate invoice checks matter for expansion analysis."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Juniper, duplicate invoice checks matter for expansion analysis.""}]","The current evidence points to The supported answer is one annual invoice was duplicated, not new bundle demand.. The earlier idea about Juniper cases are often caused by new bundle demand. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,data_011,data_analysis,false_hypothesis,evidence_labeled_stable_only,"{""user_task"": ""Explain why Willow's dashboard says trial starts declined."", ""evidence"": ""Embedded table shows trial starts declined. Supporting rows show experiment allocation bug. The row related to landing page copy moves only slightly and no calculation verifies it as the main cause."", ""agent_trace"": ""A plausible explanation is landing page copy. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""Willow's case may involve landing page copy, but the externally supported evidence also points to experiment allocation bug.""}","{""user_task"": ""Willow reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out landing page copy. The decisive current evidence identifies experiment allocation bug."", ""correct_answer"": ""The answer should identify experiment allocation bug, not landing page copy."", ""forbidden_claims"": [""landing page copy caused"", ""landing page copy"", ""copy caused""], ""required_claims"": [""experiment allocation bug"", ""current evidence"", ""rules out""]}","[{""memory"": ""Willow cases are often caused by landing page copy."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis."", ""raw"": {""memory"": ""Willow cases are often caused by landing page copy."", ""evidence_type"": ""Hypothesized"", ""status"": ""Tentative"", ""supporting_evidence"": ""Appeared in assistant reasoning without verification."", ""reuse_rule"": ""Treat only as a hypothesis.""}}, {""memory"": ""For Willow, experiment allocation logs identify real treatment exposure."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks."", ""raw"": {""memory"": ""For Willow, experiment allocation logs identify real treatment exposure."", ""evidence_type"": ""Observed"", ""status"": ""Stable"", ""supporting_evidence"": ""Present in externally available evidence."", ""reuse_rule"": ""Use when relevant to similar future tasks.""}}]","The current evidence points to The supported answer is experiment allocation bug, not landing page copy.. The earlier idea about Willow cases are often caused by landing page copy. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,code_002,coding,verified_hypothesis,source_aware,"{""user_task"": ""Debug a Python issue where join returned few rows."", ""evidence"": ""Snippet and test notes show join returned few rows. Logs include evidence for whitespace in keys. No traceback or test output verifies dtype mismatch. Follow-up verification: a deterministic check explicitly confirmed dtype mismatch for this source episode."", ""agent_trace"": ""A plausible explanation is dtype mismatch. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is dtype mismatch; the follow-up verification confirms it for this episode.""}","{""user_task"": ""The same project has a new failure: join returned few rows. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out dtype mismatch. The decisive current evidence identifies whitespace in keys."", ""correct_answer"": ""The answer should identify whitespace in keys, not dtype mismatch."", ""forbidden_claims"": [""dtype mismatch caused"", ""dtype mismatch"", ""dtype mismatch""], ""required_claims"": [""whitespace in keys"", ""current evidence"", ""rules out""]}","[{""memory"": ""join_fail cases are often caused by dtype mismatch."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""join_fail cases are often caused by dtype mismatch.""}, {""memory"": ""For join_fail, strip join keys before comparing identifiers."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For join_fail, strip join keys before comparing identifiers.""}]",The main explanation is join_fail cases are often caused by dtype mismatch.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_full_latest,data_012,data_analysis,verified_hypothesis,naive,"{""user_task"": ""Explain why Xeno's dashboard says ARPU increased."", ""evidence"": ""Embedded table shows ARPU increased. Supporting rows show free-plan accounts were filtered out. The row related to premium upsell success moves only slightly and no calculation verifies it as the main cause. Follow-up verification: a deterministic check explicitly confirmed premium upsell success for this source episode."", ""agent_trace"": ""A plausible explanation is premium upsell success. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is premium upsell success; the follow-up verification confirms it for this episode.""}","{""user_task"": ""Xeno reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out premium upsell success. The decisive current evidence identifies free-plan accounts were filtered out."", ""correct_answer"": ""The answer should identify free-plan accounts were filtered out, not premium upsell success."", ""forbidden_claims"": [""premium upsell success caused"", ""premium upsell success"", ""upsell success""], ""required_claims"": [""free-plan accounts were filtered out"", ""current evidence"", ""rules out""]}","[{""memory"": ""Xeno cases are often caused by premium upsell success."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Xeno cases are often caused by premium upsell success.""}, {""memory"": ""For Xeno, ARPU must be checked against account filters."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Xeno, ARPU must be checked against account filters.""}]",The main explanation is Xeno cases are often caused by premium upsell success.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_full_latest,data_014,data_analysis,false_hypothesis,no_memory,"{""user_task"": ""Explain why Zinc's dashboard says CAC worsened."", ""evidence"": ""Embedded table shows CAC worsened. Supporting rows show CRM attribution window changed. The row related to ad auction inflation moves only slightly and no calculation verifies it as the main cause."", ""agent_trace"": ""A plausible explanation is ad auction inflation. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""Zinc's case may involve ad auction inflation, but the externally supported evidence also points to CRM attribution window changed.""}","{""user_task"": ""Zinc reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out ad auction inflation. The decisive current evidence identifies CRM attribution window changed."", ""correct_answer"": ""The answer should identify CRM attribution window changed, not ad auction inflation."", ""forbidden_claims"": [""ad auction inflation caused"", ""ad auction inflation"", ""auction inflation""], ""required_claims"": [""CRM attribution window changed"", ""current evidence"", ""rules out""]}",[],"The current evidence points to The supported answer is CRM attribution window changed, not ad auction inflation.. The earlier idea about Zinc cases are often caused by ad auction inflation. should be rejected.",mixed_rejected_trap,,,,
mock_full_latest,research_018,research_assistant,false_hypothesis,reflection,"{""user_task"": ""Summarize what the planner paper establishes."", ""evidence"": ""Abstract excerpt and table notes mention paper generated plans. The text supports plans were not checked by tools. No quoted passage verifies planner was verified."", ""agent_trace"": ""A plausible explanation is planner was verified. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""planner's case may involve planner was verified, but the externally supported evidence also points to plans were not checked by tools.""}","{""user_task"": ""A later literature review cites planner. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current evidence rules out planner was verified. The decisive current evidence identifies plans were not checked by tools."", ""correct_answer"": ""The answer should identify plans were not checked by tools, not planner was verified."", ""forbidden_claims"": [""planner was verified caused"", ""planner was verified"", ""verified planner""], ""required_claims"": [""plans were not checked by tools"", ""current evidence"", ""rules out""]}","[{""memory"": ""Likely reusable lesson: planner cases are often caused by planner was verified."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Likely reusable lesson: planner cases are often caused by planner was verified.""}, {""memory"": ""For planner, plan generation is not plan verification."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For planner, plan generation is not plan verification.""}]",The main explanation is planner cases are often caused by planner was verified.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_smoke,code_020,coding,false_hypothesis,naive,"{""user_task"": ""Debug a Python issue where validator rejected valid IDs."", ""evidence"": ""Snippet and test notes show validator rejected valid IDs. Logs include evidence for prefix table was stale. No traceback or test output verifies regex greediness."", ""agent_trace"": ""A plausible explanation is regex greediness. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""regex's case may involve regex greediness, but the externally supported evidence also points to prefix table was stale.""}","{""user_task"": ""The same project has a new failure: validator rejected valid IDs. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out regex greediness. The decisive current evidence identifies prefix table was stale."", ""correct_answer"": ""The answer should identify prefix table was stale, not regex greediness."", ""forbidden_claims"": [""regex greediness caused"", ""regex greediness"", ""regex greed""], ""required_claims"": [""prefix table was stale"", ""current evidence"", ""rules out""]}","[{""memory"": ""regex cases are often caused by regex greediness."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""regex cases are often caused by regex greediness.""}, {""memory"": ""For regex, refresh reference tables before rewriting validators."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For regex, refresh reference tables before rewriting validators.""}]",The main explanation is regex cases are often caused by regex greediness.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_smoke,code_020,coding,false_hypothesis,reflection,"{""user_task"": ""Debug a Python issue where validator rejected valid IDs."", ""evidence"": ""Snippet and test notes show validator rejected valid IDs. Logs include evidence for prefix table was stale. No traceback or test output verifies regex greediness."", ""agent_trace"": ""A plausible explanation is regex greediness. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""regex's case may involve regex greediness, but the externally supported evidence also points to prefix table was stale.""}","{""user_task"": ""The same project has a new failure: validator rejected valid IDs. Name the most likely fix."", ""current_evidence"": ""Current evidence rules out regex greediness. The decisive current evidence identifies prefix table was stale."", ""correct_answer"": ""The answer should identify prefix table was stale, not regex greediness."", ""forbidden_claims"": [""regex greediness caused"", ""regex greediness"", ""regex greed""], ""required_claims"": [""prefix table was stale"", ""current evidence"", ""rules out""]}","[{""memory"": ""Likely reusable lesson: regex cases are often caused by regex greediness."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Likely reusable lesson: regex cases are often caused by regex greediness.""}, {""memory"": ""For regex, refresh reference tables before rewriting validators."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For regex, refresh reference tables before rewriting validators.""}]",The main explanation is regex cases are often caused by regex greediness.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_smoke,research_004,research_assistant,verified_hypothesis,naive,"{""user_task"": ""Summarize what the closest_work paper establishes."", ""evidence"": ""Abstract excerpt and table notes mention abstract shared terminology. The text supports full text showed superficial overlap. No quoted passage verifies closest prior work. Follow-up verification: a deterministic check explicitly confirmed closest prior work for this source episode."", ""agent_trace"": ""A plausible explanation is closest prior work. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is closest prior work; the follow-up verification confirms it for this episode.""}","{""user_task"": ""A later literature review cites closest_work. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current evidence rules out closest prior work. The decisive current evidence identifies full text showed superficial overlap."", ""correct_answer"": ""The answer should identify full text showed superficial overlap, not closest prior work."", ""forbidden_claims"": [""closest prior work caused"", ""closest prior work"", ""closest prior work""], ""required_claims"": [""full text showed superficial overlap"", ""current evidence"", ""rules out""]}","[{""memory"": ""closest_work cases are often caused by closest prior work."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""closest_work cases are often caused by closest prior work.""}, {""memory"": ""For closest_work, verify claimed relatedness beyond title terms."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For closest_work, verify claimed relatedness beyond title terms.""}]",The main explanation is closest_work cases are often caused by closest prior work.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_smoke,research_004,research_assistant,verified_hypothesis,reflection,"{""user_task"": ""Summarize what the closest_work paper establishes."", ""evidence"": ""Abstract excerpt and table notes mention abstract shared terminology. The text supports full text showed superficial overlap. No quoted passage verifies closest prior work. Follow-up verification: a deterministic check explicitly confirmed closest prior work for this source episode."", ""agent_trace"": ""A plausible explanation is closest prior work. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""The likely answer is closest prior work; the follow-up verification confirms it for this episode.""}","{""user_task"": ""A later literature review cites closest_work. What claim is supported by the current excerpts?"", ""current_evidence"": ""Current evidence rules out closest prior work. The decisive current evidence identifies full text showed superficial overlap."", ""correct_answer"": ""The answer should identify full text showed superficial overlap, not closest prior work."", ""forbidden_claims"": [""closest prior work caused"", ""closest prior work"", ""closest prior work""], ""required_claims"": [""full text showed superficial overlap"", ""current evidence"", ""rules out""]}","[{""memory"": ""Likely reusable lesson: closest_work cases are often caused by closest prior work."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Likely reusable lesson: closest_work cases are often caused by closest prior work.""}, {""memory"": ""For closest_work, verify claimed relatedness beyond title terms."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For closest_work, verify claimed relatedness beyond title terms.""}]",The main explanation is closest_work cases are often caused by closest prior work.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
mock_smoke,data_024,data_analysis,false_hypothesis,naive,"{""user_task"": ""Explain why Juniper's dashboard says expansion revenue jumped."", ""evidence"": ""Embedded table shows expansion revenue jumped. Supporting rows show one annual invoice was duplicated. The row related to new bundle demand moves only slightly and no calculation verifies it as the main cause."", ""agent_trace"": ""A plausible explanation is new bundle demand. This is only a working hypothesis until direct evidence verifies it."", ""final_response"": ""Juniper's case may involve new bundle demand, but the externally supported evidence also points to one annual invoice was duplicated.""}","{""user_task"": ""Juniper reports the same symptom again. Identify the cause from current evidence."", ""current_evidence"": ""Current evidence rules out new bundle demand. The decisive current evidence identifies one annual invoice was duplicated."", ""correct_answer"": ""The answer should identify one annual invoice was duplicated, not new bundle demand."", ""forbidden_claims"": [""new bundle demand caused"", ""new bundle demand"", ""bundle demand""], ""required_claims"": [""one annual invoice was duplicated"", ""current evidence"", ""rules out""]}","[{""memory"": ""Juniper cases are often caused by new bundle demand."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""Juniper cases are often caused by new bundle demand.""}, {""memory"": ""For Juniper, duplicate invoice checks matter for expansion analysis."", ""evidence_type"": ""StableByDefault"", ""status"": ""Stable"", ""supporting_evidence"": """", ""reuse_rule"": """", ""raw"": ""For Juniper, duplicate invoice checks matter for expansion analysis.""}]",The main explanation is Juniper cases are often caused by new bundle demand.. Treat this remembered pattern as the primary cause or fix.,contaminated,,,,
